File Name,Flutype,Result,RC,Message,Include Proof,Mobile out
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124041_1.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124044.jpg,Negative,PASS,0,Negative,TRUE,Outside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124045.jpg,Negative,PASS,0,Negative,TRUE,Outside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124047.jpg,Negative,PASS,0,Negative,TRUE,Outside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124124.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124126.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124127.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124135.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124136.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124138.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124141.jpg,Negative,PASS,0,Negative,TRUE,Outside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124144.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124153.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124155.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124440.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124441.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124442.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124447.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124452.jpg,Negative,PASS,0,Negative,TRUE,Outside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124454.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124455.jpg,Negative,PASS,0,Negative,TRUE,Outside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124457.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124459.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124500.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124501.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124505.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124523.jpg,Negative,PASS,0,Negative,TRUE,Outside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124524.jpg,Negative,PASS,0,Negative,TRUE,Outside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124529.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124530.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124536.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124539.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124541.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124624.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124626.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124631.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124633.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124634.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124639.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124642.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124644.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124645.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124647.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124648.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124649.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124657.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124658.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124659.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124700.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124701.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124702.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124703.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124705.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124711.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124720.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124725.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124726.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124732.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124736.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124737.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200108_124738.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123606.jpg,Negative,PASS,0,Negative,TRUE,Outside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123608.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123609.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123611.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123612.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123613.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123614.jpg,Negative,PASS,0,Negative,TRUE,Outside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123616.jpg,Negative,PASS,0,Negative,TRUE,Outside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123617.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123618.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123620.jpg,Negative,PASS,0,Negative,TRUE,Outside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123622.jpg,Negative,PASS,0,Negative,TRUE,Outside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123623.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123624.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123628.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123629.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123629_01.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123633.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123633_01.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123648.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123649.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123650.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123651.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123652.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123653.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123654.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123709.jpg,Negative,PASS,0,Negative,TRUE,Outside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123710.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123711.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123713.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123721.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123722.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123723.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123725.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123729.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123730.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123742.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123743.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123754.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123755.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123756.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123757.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123759.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123800.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123803.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123804.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123805.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123806.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123807.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123811.jpg,Negative,PASS,0,Negative,TRUE,Outside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123812.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123814.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123817.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123818.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123819.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123823.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123824.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123825.jpg,Negative,PASS,0,Negative,TRUE,Outside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123828.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123829.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123830.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123835.jpg,Negative,PASS,0,Negative,TRUE,Outside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123837.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_123837_01.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124642.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124643.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124644.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124645.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124646.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124647.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124648.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124649.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124650.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124653.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124654.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124655.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124658.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124659.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124702.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124703.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124705.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124706.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124709.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124710.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124713.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124713_01.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124717.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124717_01.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124721.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124721_01.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124727.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124727_01.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124728.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124732.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124733.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124737.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124737_01.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124745.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124746.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124746_01.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124747.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124748.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124752.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124752_01.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124755.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124758.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124758_01.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124813.jpg,Negative,PASS,0,Negative,TRUE,Outside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124840.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124841.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124842.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124843.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124843_01.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124844.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
C:\Users\Kashyap\bkp\source\repos\audere\RDT_Test_Images\Negative\IMG_20200115_124846.jpg,Negative,PASS,0,Negative,TRUE,Inside Specs
